Game_ID,Version,Result,Player_Score,Dealer_Score,Delta_Avg,Time_Taken
159,v_0_3,1,4207,7014,148.97793678671178,1.17573881149292
160,v_0_3,1,5473,6081,399.78995070304995,0.47953319549560547
161,v_0_3,1,187,5635,195.6024381522548,0.47602105140686035
162,v_0_3,1,4649,4975,-263.08741353212355,1.2906842231750488
163,v_0_3,1,3557,6350,215.5552170345058,0.800347089767456
164,v_0_3,1,4895,5626,68.49208832228616,0.45426487922668457
165,v_0_3,0,6375,5361,536.7988354947512,0.45707273483276367
166,v_0_3,1,2492,3732,87.24851638567198,1.1785809993743896
167,v_0_3,0,4261,2645,249.4378592525279,1.1090459823608398
168,v_0_3,1,3847,5810,480.952021784369,0.4597468376159668
169,v_0_3,0,7290,6939,32.113933299382516,0.7912468910217285
170,v_0_3,1,7045,7112,-429.89970616810257,0.9042108058929443
171,v_0_3,1,6348,6728,49.873615336547395,0.739605188369751
172,v_0_3,1,3218,4988,363.59711565996304,0.4767286777496338
173,v_0_3,1,2959,6202,416.57128640184703,0.5393731594085693
174,v_0_3,1,3405,7041,7.061697440156002,1.5104939937591553
175,v_0_3,1,2473,7008,-33.432891282843265,0.7424190044403076
176,v_0_3,0,3867,1609,-305.92073704034567,1.0870838165283203
177,v_0_3,1,1694,5407,354.3508854469913,0.47809576988220215
178,v_0_3,1,4011,6203,-21.37061136240159,0.8684661388397217
179,v_0_3,0,3999,1609,64.88181002228937,0.8280508518218994
180,v_0_3,1,3442,4270,285.1218390074623,0.552487850189209
181,v_0_3,1,2910,6763,374.42596655897455,0.8252768516540527
182,v_0_3,1,1629,2743,443.2456452848026,1.2925541400909424
183,v_0_3,0,5234,1608,-55.55838565858625,0.5633459091186523
184,v_0_3,1,3546,6386,268.5892160677611,1.0252201557159424
185,v_0_3,1,2169,6358,356.913105968048,0.6059398651123047
186,v_0_3,1,2485,2944,140.8955233676001,1.0429661273956299
187,v_0_3,1,4304,5635,651.4321098883661,0.4565150737762451
188,v_0_3,0,5914,5194,249.7922291218077,0.46842193603515625
189,v_0_3,1,3361,3902,281.61512468026143,0.7795009613037109
190,v_0_3,0,7080,5158,-171.18527358067178,0.8461360931396484
191,v_0_3,0,1655,1331,397.3885110256598,0.9418048858642578
192,v_0_3,1,3326,5977,627.4289187790288,0.5610918998718262
193,v_0_3,0,3551,1607,-284.1125963978591,0.7213790416717529
194,v_0_3,1,3205,3876,873.1121201908189,0.45516490936279297
195,v_0_3,1,5061,5803,144.87978331026338,0.7883462905883789
196,v_0_3,1,4094,6000,244.42394005241243,0.7653799057006836
197,v_0_3,0,6330,5854,132.49536900021403,0.7447340488433838
198,v_0_3,1,1715,6102,312.03645933628184,0.4538719654083252
199,v_0_3,1,4071,6030,102.12245620181166,0.454240083694458
200,v_0_3,1,3879,5968,209.0385767364134,0.8517148494720459
201,v_0_3,0,6395,2537,-68.53306567665477,0.7480082511901855
202,v_0_3,1,3548,6358,317.9465772381966,0.5821340084075928
