Game_ID,Version,Result,Player_Score,Dealer_Score,Delta_Avg,Time_Taken
106,v_1_1_sqrt,1,1601,7008,1.1161606741411318,0.0375218391418457
107,v_1_1_sqrt,1,2612,5985,2.4673443862745197,0.22498083114624023
108,v_1_1_sqrt,1,3411,4931,1.7633944041542173,0.060745954513549805
109,v_1_1_sqrt,1,196,6238,3.4322008798125228,0.0761568546295166
110,v_1_1_sqrt,0,7101,5747,2.596418673982886,0.029547691345214844
111,v_1_1_sqrt,1,4071,6386,2.0548687812533335,0.059133052825927734
112,v_1_1_sqrt,1,4050,6387,3.212768830103218,0.04013776779174805
113,v_1_1_sqrt,1,5378,5819,0.5059777062615916,0.03352499008178711
114,v_1_1_sqrt,1,1656,6031,5.7490638602290245,0.06497979164123535
115,v_1_1_sqrt,1,5098,5370,-0.8045453199461686,0.09266495704650879
116,v_1_1_sqrt,0,4208,2634,-0.18463792058680895,0.19577789306640625
117,v_1_1_sqrt,0,6975,3276,-0.6846450029355466,0.03335404396057129
118,v_1_1_sqrt,1,4537,5142,1.1372853809976102,0.012505054473876953
119,v_1_1_sqrt,1,4570,5812,2.1850623935518994,0.03770899772644043
120,v_1_1_sqrt,1,1657,6799,2.6150870321630713,0.014082193374633789
121,v_1_1_sqrt,1,5079,6686,-1.1304377570909736,0.04993891716003418
122,v_1_1_sqrt,1,4683,6103,3.888042747601802,0.015843629837036133
123,v_1_1_sqrt,1,3511,5802,5.181529239248368,0.039626121520996094
124,v_1_1_sqrt,1,5174,6109,0.3693275274371288,0.040457963943481445
125,v_1_1_sqrt,1,2612,5626,1.6609202381862285,0.053117990493774414
126,v_1_1_sqrt,0,1687,1604,3.168236559361337,0.07371973991394043
127,v_1_1_sqrt,0,6289,1425,-1.2178136117068952,0.039254188537597656
128,v_1_1_sqrt,1,3099,7010,2.048468736303824,0.0390467643737793
129,v_1_1_sqrt,1,4484,6351,9.13802239176544,0.04347991943359375
130,v_1_1_sqrt,1,2498,6884,-0.13852856571265254,0.21499300003051758
131,v_1_1_sqrt,1,4452,5757,1.0821763553076513,0.1453719139099121
132,v_1_1_sqrt,0,4244,1608,0.479104002371787,0.18494629859924316
133,v_1_1_sqrt,1,4189,5747,4.43199348165718,0.014691829681396484
134,v_1_1_sqrt,1,2886,4886,3.773869153223511,0.08961772918701172
135,v_1_1_sqrt,1,167,3150,10.016277358418133,0.05971527099609375
136,v_1_1_sqrt,1,4396,7014,1.3567757919423136,0.012659072875976562
137,v_1_1_sqrt,1,3466,5414,1.4644947886428739,0.015245914459228516
138,v_1_1_sqrt,1,3208,6805,2.1301423798315997,0.014892101287841797
139,v_1_1_sqrt,1,4233,6115,0.15497728227346386,0.03314828872680664
140,v_1_1_sqrt,1,4552,6686,3.3867510226652016,0.032109737396240234
141,v_1_1_sqrt,1,2156,5882,6.321069577321014,0.01805901527404785
142,v_1_1_sqrt,1,3841,4150,1.2514280320756939,0.17733001708984375
